id,predicted
12991,3.8829073056233123
12997,3.8236339599507736
13003,3.840186353748534
13902,5.333550416250299
13908,5.449134392543563
13914,5.468456377543996
13920,5.565274676347663
13926,5.565274676347663
13932,5.558080346580722
14831,3.4902229271572467
14837,3.36492717220623
14843,3.1662738066094134
14849,3.1616065639850564
14855,3.0159338712817196
15760,8.695333070721407
15766,8.734793070643043
15772,8.863924137580746
15778,9.021426442043357
15784,8.989863390024073
15790,8.844640157548652
16690,4.661487612249259
16696,4.773510567080829
16702,4.717280739723503
16708,4.778003167061845
16714,4.584850477108613
16720,4.598441490730944
17620,6.104957312949294
17626,5.847654735065532
17632,5.871663019882665
17638,5.729727900873823
17644,5.925821039075163
17650,5.736303747493387
18549,9.148854540749273
18555,9.124714178596365
18561,8.40834637258385
18567,8.864252378974045
18573,8.76030386768563
18579,8.997549370846606
19478,3.382069430489992
19484,3.382069430489992
19490,3.208526184505243
19496,3.257954345924697
19502,3.286276501763705
19508,3.208526184505243
20407,4.256392631223958
20413,4.272109452219346
20419,3.9917931271090668
20425,3.9928462475028725
20431,4.014850480112645
21336,4.711802685620881
21342,4.711802685620881
21348,4.693956021242227
21354,4.693956021242227
21360,4.693956021242227
22260,4.263231974319064
22266,4.35573780065556
22272,4.175675949208158
22278,4.176128912946285
22284,4.176128912946285
22290,4.201554321872326
23188,3.9259061697233495
23194,3.872615702314106
23200,3.7909353513025366
23206,4.232334912618221
23212,4.083408134535952
23218,4.193267209802472
24117,3.9552799382648196
24123,3.9552799382648196
24129,3.6725136111051637
24135,3.6725136111051637
24141,3.6725136111051637
25039,3.635034270563086
25045,3.9065095336473425
25051,3.406361241804129
25057,3.442849101201672
25063,3.6614573707427795
25069,3.5192686613846322
25968,4.990529022925301
25974,5.268029012134028
25980,4.892970052390231
25986,5.156789348337494
25992,5.079816439319729
25998,5.057303074035985
26897,3.9218045640543155
26903,3.5209745214017913
26909,3.598666652671548
26915,3.5419484244143855
26921,3.5443519298319326
26927,3.5409759728144516
27826,4.19571946357188
27832,4.2973751474679895
27838,4.0881472260968055
27844,4.230937585943538
27850,4.162572855732161
27856,4.0601928141024635
28755,3.462402921401536
28761,3.462402921401536
28767,3.183380909612462
28773,3.1282992227748987
28779,3.1282992227748987
29684,3.2094176733132187
29690,3.2094176733132187
29696,2.8384347251772732
29702,2.8384347251772732
29708,2.8384347251772732
30606,5.7797226059242
30612,5.935672154183735
30618,5.472629001864221
30624,5.541055667771271
30630,5.472509671087159
30636,5.548249997538212
31536,4.559566366958709
31542,4.546411792374762
31548,4.248395031022679
31554,4.311925473518846
31560,4.283351616411736
31566,4.331699262143912
32261,4.40937124604059
32267,4.458622133724685
32273,4.461318233719213
32279,4.529173681524042
32285,4.600662710153403
32291,4.529173681524042
33126,3.4840778751425114
33132,3.555449650544182
33138,3.201875248769902
33144,3.1041882493889648
33150,3.1041882493889648
33857,14.306265875179127
33863,14.274411718320248
33869,14.237358930852524
33875,14.124236209962461
33881,14.124236209962461
33887,14.250178498387045
34511,8.305428250805981
34517,8.609958219072862
34523,8.527468038368806
34529,8.661896412295063
34535,8.65026807386853
34541,8.479662289706159
35186,5.682909231620283
35192,5.568125506999951
35198,5.4941530319659355
35204,5.494809753064254
35210,5.550791690340101
35216,5.578092876854643
35517,4.344357319598914
35523,4.435455180158633
35529,4.256708555071404
35535,4.271261424461422
35541,4.327018433706796
35547,4.213042856368917
